date,D_days,tau,n_strikes,alpha,rho,nu,vol_rmse
2023-02-06,15,0.0410958904109589,104,0.16102337192361696,-0.18457000780114513,2.8999055257665183,0.013341775723173107
2023-02-06,16,0.0438356164383561,105,0.1668818854294074,-0.28146319062366065,2.350640181845834,0.008254933908456042
2023-02-06,17,0.0465753424657534,102,0.16490035338841244,-0.30229415232642204,2.886512449844559,0.009952658345672537
2023-02-06,18,0.0493150684931506,153,0.16693304389717745,-0.2960553527521505,2.385358860441431,0.014188620651224369
2023-02-06,21,0.0575342465753424,109,0.15948516612890193,-0.32777082243597083,2.3683340170097313,0.008012792338126596
2023-02-06,22,0.0602739726027397,191,0.15657459914997485,-0.2933514030596952,2.1203320732749176,0.015294448407194577
2023-02-06,23,0.0630136986301369,91,0.1627842357910296,-0.3818325000907549,2.053792927987768,0.00900412751585964
2023-02-06,24,0.0657534246575342,90,0.16281202938589245,-0.3244869998343228,2.2090258540817334,0.013718460429587326
2023-02-06,25,0.0684931506849315,153,0.16540566551712407,-0.4336777379427708,2.0063420306447535,0.009093237730920158
2023-02-06,28,0.0767123287671232,111,0.15917333247903676,-0.4110333435366101,2.1226115596257045,0.0065254372464191
2023-02-06,29,0.0794520547945205,54,0.1583829273789428,-0.3008512472363914,1.942621387012849,0.012917854984221839
2023-02-06,32,0.0876712328767123,101,0.16767199711516484,-0.4357187052722534,1.966409686666765,0.012807309454447467
2023-02-06,35,0.0958904109589041,54,0.16515080484457573,-0.41688342523231114,1.7459905623223575,0.009210187047642735
2023-02-06,39,0.1068493150684931,600,0.1587692375091045,-0.3382183838131327,2.2630393835170532,0.02173039015949356
2023-02-06,46,0.1260273972602739,71,0.1801066637635787,-0.5676799350882735,1.7318100041511955,0.005255913889404211
2023-02-06,53,0.1452054794520547,346,0.17341679553409348,-0.5452840906091998,1.808882226303604,0.009967018333739081
2023-02-06,74,0.2027397260273972,548,0.17256553412434134,-0.592783675897849,1.7235795171935466,0.010954877111873948
2023-02-06,81,0.2219178082191781,285,0.17369560017037292,-0.6573071259633532,1.6799652833903478,0.0038141834157402743
2023-02-06,102,0.2794520547945205,505,0.1747930469645192,-0.6316598324236664,1.5000876578618987,0.007391944785394845
2023-02-06,114,0.3123287671232876,160,0.17574539658005162,-0.6969262350256819,1.3359825572861583,0.004935387011313934
2023-02-06,130,0.3561643835616438,471,0.17785252054898865,-0.6750067473134039,1.3229370140867438,0.00616054818319062
2023-02-06,144,0.3945205479452054,320,0.17836953504629227,-0.71138189419905,1.315014075981885,0.005210240804506519
2023-02-06,165,0.4520547945205479,204,0.17947537002181035,-0.7229094819387829,1.2987114331777814,0.005813496865127085
2023-02-06,175,0.4794520547945205,127,0.1748251238607795,-0.6739527120528193,1.3897433513496729,0.007333996237653727
